Country,ISO,Sex,Year of birth,Mean height (cm),Mean height lower 95% uncertainty interval (cm),Mean height upper 95% uncertainty interval (cm),Mean height (inches),Mean height lower 95% uncertainty interval (inches),Mean height upper 95% uncertainty interval (inches),Olympic Year
Belize,BLZ,Men,1945,166.43553390000002,164.478466,168.39874809999998,65.5258007480315,64.75530157480314,66.29871972440944,1964
Benin,BEN,Men,1945,168.7879158,167.3014437,170.2513906,66.45193535433071,65.86671011811023,67.02810653543307,1964
Bermuda,BMU,Men,1945,169.87224980000002,165.0610003,174.8626861,66.87883850393702,64.98464578740158,68.84357720472441,1964
Bhutan,BTN,Men,1945,162.6840898,161.1486743,164.24626030000002,64.0488542519685,63.444359960629924,64.66388200787402,1964
Bolivia,BOL,Men,1945,163.27731730000002,159.41875180000002,167.1388664,64.28240838582678,62.76328811023623,65.80270330708662,1964
Bosnia and Herzegovina,BIH,Men,1945,176.0936279,174.50390769999998,177.6714594,69.32819996062992,68.70232586614172,69.94939346456692,1964
Botswana,BWA,Men,1945,170.44668149999998,168.94102890000002,171.95887230000002,67.10499271653542,66.51221610236222,67.70034342519686,1964
Brazil,BRA,Men,1945,168.41332260000001,167.7172966,169.11568069999998,66.30445771653544,66.03043173228346,66.5809766535433,1964
Brunei Darussalam,BRN,Men,1945,161.5355269,156.609852,166.4790217,63.59666413385827,61.65742204724409,65.54292192913385,1964
Bulgaria,BGR,Men,1945,173.5083858,168.55684409999998,178.4870634,68.31038811023622,66.36096224409448,70.2704974015748,1964
Burkina Faso,BFA,Men,1945,168.8980369,167.00874340000001,170.7879882,66.49529011811023,65.75147377952756,67.23936543307086,1964
Burundi,BDI,Men,1945,167.2291183,162.247309,172.1380744,65.8382355511811,63.87689330708661,67.77089543307086,1964
Cabo Verde,CPV,Men,1945,170.1734544,168.4795216,171.90835969999998,66.99742299212598,66.33052031496062,67.68045657480315,1964
Cambodia,KHM,Men,1945,160.624748,158.8813393,162.3190898,63.238089763779534,62.55170838582677,63.90515346456693,1964
Cameroon,CMR,Men,1945,169.4767992,168.0354135,170.9249979,66.72314929133857,66.15567460629921,67.29330625984251,1964
Canada,CAN,Men,1945,174.8266207,174.04191569999998,175.6370294,68.82937822834646,68.5204392519685,69.14843677165354,1964
Central African Republic,CAF,Men,1945,167.0436899,164.2131443,169.8874748,65.76523224409449,64.65084421259843,66.8848325984252,1964
Chad,TCD,Men,1945,170.6499419,168.0083861,173.4395332,67.18501649606299,66.14503389763779,68.28328078740158,1964
Chile,CHL,Men,1945,167.2353595,166.2816858,168.16142240000002,65.84069271653543,65.46523062992125,66.20528440944882,1964
China,CHN,Men,1945,166.8449226,166.4482467,167.2577911,65.6869774015748,65.53080578740158,65.84952405511811,1964
China (Hong Kong SAR),HKG,Men,1945,165.3603085,163.84278590000002,166.8379526,65.10248366141732,64.50503381889764,65.68423330708661,1964
Colombia,COL,Men,1945,165.40948930000002,164.53347769999996,166.314612,65.12184618110237,64.77695972440944,65.4781937007874,1964
Comoros,COM,Men,1945,164.60962519999998,162.8282815,166.4233108,64.80693905511811,64.10562263779528,65.520988503937,1964
Congo,COG,Men,1945,168.2596461,166.5540361,170.0149356,66.24395515748031,65.5724551574803,66.93501401574802,1964
Cook Islands,COK,Men,1945,172.6677743,170.99462240000003,174.3685572,67.9794387007874,67.32071748031497,68.64903826771653,1964
Costa Rica,CRI,Men,1945,167.01572439999998,166.157497,167.846742,65.7542222047244,65.41633740157481,66.08139448818898,1964
Cote d'Ivoire,CIV,Men,1945,168.282001,166.9729026,169.6043189,66.2527562992126,65.73736322834645,66.7733538976378,1964
Croatia,HRV,Men,1945,174.8719246,173.5402427,176.2334515,68.84721440944882,68.3229301968504,69.38324862204725,1964
Cuba,CUB,Men,1945,168.63805990000003,167.34011189999998,169.9587739,66.39293696850395,65.88193381889764,66.91290311023623,1964
Cyprus,CYP,Men,1945,169.4186253,165.461387,173.35924939999998,66.70024618110236,65.14227834645669,68.25167299212598,1964
Czech Republic,CZE,Men,1945,175.0703677,174.3696675,175.7780386,68.92534161417322,68.64947539370078,69.20395220472442,1964
Denmark,DNK,Men,1945,176.7645966,176.4372081,177.09570349999998,69.59236086614173,69.46346775590551,69.72271791338582,1964
Djibouti,DJI,Men,1945,167.1802246,162.3057249,172.14015849999998,65.81898606299212,63.899891692913386,67.77171594488188,1964
Dominica,DMA,Men,1945,172.54318469999998,170.56554609999998,174.4641025,67.93038767716534,67.1517898031496,68.68665452755906,1964
Dominican Republic,DOM,Men,1945,167.8217564,165.8837895,169.7879366,66.07155763779528,65.30857854330709,66.84564433070865,1964
DR Congo,COD,Men,1945,167.7524351,165.0387658,170.43697780000002,66.04426578740159,64.97589204724409,67.10117236220474,1964
Ecuador,ECU,Men,1945,162.4259256,160.7592064,164.1426042,63.947214803149606,63.29102614173229,64.62307251968504,1964
Egypt,EGY,Men,1945,168.3524358,167.53458740000002,169.17031640000002,66.28048653543307,65.95849897637795,66.60248677165355,1964
El Salvador,SLV,Men,1945,166.514492,163.8129815,169.250016,65.55688661417322,64.49329980314961,66.63386456692913,1964
Equatorial Guinea,GNQ,Men,1945,167.8693574,162.65179469999998,173.1468814,66.09029818897638,64.03613964566928,68.16806354330708,1964
Eritrea,ERI,Men,1945,168.67770430000002,167.491307,169.9055118,66.408545,65.9414594488189,66.89193377952756,1964
Estonia,EST,Men,1945,176.656226,176.01393330000002,177.2843726,69.54969527559055,69.29682413385828,69.79699708661418,1964
Ethiopia,ETH,Men,1945,167.2667368,165.7196264,168.8408383,65.85304598425196,65.2439474015748,66.47277098425197,1964
Fiji,FJI,Men,1945,172.19112030000002,171.154045,173.2142794,67.7917796456693,67.38348228346456,68.19459818897639,1964
Finland,FIN,Men,1945,175.7348286,175.25273059999998,176.22219740000003,69.18694039370078,68.99713803149605,69.37881787401575,1964
France,FRA,Men,1945,173.107241,172.312686,173.89287380000002,68.15245708661416,67.83964015748032,68.46176133858269,1964
French Polynesia,PYF,Men,1945,172.7289667,171.0088855,174.43800900000002,68.00353019685039,67.32633287401575,68.676381496063,1964
Gabon,GAB,Men,1945,168.4583042,165.6212429,171.26320819999998,66.32216700787401,65.20521374015748,67.42645992125983,1964
Gambia,GMB,Men,1945,166.1294449,164.1372812,168.1700755,65.40529326771654,64.6209768503937,66.20869114173227,1964
Georgia,GEO,Men,1945,172.73690630000002,170.9997065,174.5100208,68.00665602362206,67.32271909448819,68.7047325984252,1964
Germany,DEU,Men,1945,175.2905134,174.8154509,175.7955351,69.0120131496063,68.82498066929134,69.21084059055117,1964
Ghana,GHA,Men,1945,167.42979419999998,166.3458986,168.50372959999999,65.91724181102362,65.49051125984252,66.34005102362204,1964
Greece,GRC,Men,1945,171.10900769999998,169.6586262,172.57950780000002,67.36575106299212,66.79473472440944,67.94468811023623,1964
Greenland,GRL,Men,1945,166.1640049,164.5151551,167.824003,65.41889956692914,64.7697461023622,66.07244212598425,1964
Grenada,GRD,Men,1945,172.7725638,170.5885234,174.9804995,68.02069440944882,67.16083598425197,68.88996043307087,1964
Guatemala,GTM,Men,1945,162.15726819999998,159.9500398,164.37471269999998,63.84144417322834,62.97245661417323,64.71445381889762,1964
Guinea,GIN,Men,1945,169.091588,166.5516551,171.56584099999998,66.57149133858267,65.57151775590552,67.54560669291338,1964
Guinea Bissau,GNB,Men,1945,168.43583569999998,163.5436244,173.322543,66.31332114173227,64.3872537007874,68.2372216535433,1964
Guyana,GUY,Men,1945,167.9950795,165.75151530000002,170.23183640000002,66.13979507874016,65.25650208661418,67.02040803149607,1964
Haiti,HTI,Men,1945,169.8193103,164.90880080000002,174.7514768,66.85799618110237,64.92472472440946,68.79979401574803,1964
Honduras,HND,Men,1945,166.51370980000002,163.8437301,169.1795044,65.55657866141733,64.5054055511811,66.60610409448819,1964
Hungary,HUN,Men,1945,172.98498999999998,172.0612086,173.9710586,68.10432677165353,67.74063330708661,68.4925427559055,1964
Iceland,ISL,Men,1945,179.5200369,178.4194486,180.5962914,70.67717988188977,70.2438774015748,71.10090212598426,1964
India,IND,Men,1945,163.2379321,162.6823632,163.7633963,64.2669024015748,64.04817448818898,64.47377807086615,1964
Indonesia,IDN,Men,1945,160.23710649999998,159.479916,161.0201825,63.085474999999995,62.78736850393701,63.39377263779527,1964
Iran,IRN,Men,1945,167.812015,167.2749011,168.3735091,66.06772244094488,65.85626027559054,66.28878311023622,1964
Iraq,IRQ,Men,1945,168.046852,163.10794909999998,172.8681053,66.1601779527559,64.21572799212598,68.05830917322834,1964
Ireland,IRL,Men,1945,174.0668363,173.19288600000002,174.9395843,68.53025051181102,68.18617559055119,68.87385208661418,1964
Israel,ISR,Men,1945,170.8285805,169.89208259999998,171.7526791,67.2553466535433,66.88664669291337,67.619165,1964
Italy,ITA,Men,1945,170.6063446,170.1116994,171.1165311,67.16785220472441,66.97310999999999,67.36871303149606,1964
Jamaica,JAM,Men,1945,171.5843909,170.3411002,172.80776809999998,67.5529098031496,67.06342527559055,68.03455437007872,1964
Japan,JPN,Men,1945,166.6451949,166.3186142,166.9738878,65.6083444488189,65.47976937007874,65.73775110236221,1964
Jordan,JOR,Men,1945,168.51941680000002,167.4111024,169.61656299999999,66.34622708661418,65.90988283464567,66.77817440944881,1964
Kazakhstan,KAZ,Men,1945,169.230975,164.10018069999998,174.24998459999998,66.62636811023621,64.6063703543307,68.60235614173227,1964
Kenya,KEN,Men,1945,171.0547784,168.3169095,173.7287855,67.34440094488188,66.26649980314961,68.39715964566929,1964
Kiribati,KIR,Men,1945,168.0480448,166.7805642,169.2923393,66.16064755905512,65.66163944881889,66.65052728346457,1964
Kuwait,KWT,Men,1945,169.2326082,168.23414240000002,170.2468472,66.6270111023622,66.23391433070867,67.02631779527559,1964
Kyrgyzstan,KGZ,Men,1945,167.70295009999998,165.59971069999997,169.7593517,66.024783503937,65.19673649606298,66.83439043307087,1964
Lao PDR,LAO,Men,1945,158.7398672,157.0636159,160.40365680000002,62.496010708661416,61.8360692519685,63.15104598425198,1964
Latvia,LVA,Men,1945,174.7575081,173.1342434,176.3694956,68.80216854330709,68.1630879527559,69.43680929133858,1964
Lebanon,LBN,Men,1945,169.8681465,168.2152669,171.49299680000001,66.87722303149606,66.22648303149606,67.51692787401575,1964
Lesotho,LSO,Men,1945,165.56070669999997,164.0385558,167.0771448,65.18138059055117,64.58210858267717,65.77840346456694,1964
Liberia,LBR,Men,1945,163.353934,161.63766830000003,165.1608478,64.31257244094489,63.63687728346458,65.02395582677165,1964
Libya,LBY,Men,1945,170.1328772,168.2996868,171.9080303,66.98144771653543,66.25971921259843,67.68032688976378,1964
Lithuania,LTU,Men,1945,174.3266198,173.50124,175.150525,68.63252748031496,68.3075748031496,68.9568996062992,1964
Luxembourg,LUX,Men,1945,174.65075159999998,172.8977068,176.4146935,68.76013842519684,68.06996330708661,69.45460374015748,1964
Macedonia (TFYR),MKD,Men,1945,173.5475029,168.48102849999998,178.30927240000003,68.32578854330708,66.33111358267716,70.2005009448819,1964
Madagascar,MDG,Men,1945,164.768604,162.12562130000003,167.37689650000002,64.86952913385826,63.82898476377954,65.8964159448819,1964
Malawi,MWI,Men,1945,164.8905505,163.1691166,166.5719369,64.91753956692912,64.23980968503936,65.57950271653543,1964
Malaysia,MYS,Men,1945,164.0456396,163.3603185,164.7281697,64.58489748031495,64.31508602362204,64.85361011811024,1964
Maldives,MDV,Men,1945,160.62929419999998,158.7972474,162.467942,63.239879606299205,62.51860133858268,63.963756692913385,1964
Mali,MLI,Men,1945,170.66211930000003,167.8803137,173.42822030000002,67.1898107480315,66.09461169291338,68.27882688976379,1964
Malta,MLT,Men,1945,166.81411630000002,164.76121609999998,168.8855419,65.67484893700788,64.86662051181102,66.49037082677165,1964
Marshall Islands,MHL,Men,1945,165.527874,163.7467658,167.2570217,65.16845433070866,64.46723062992126,65.84922114173229,1964
Mauritania,MRT,Men,1945,167.84810369999997,165.18346519999997,170.5853517,66.08193059055117,65.03286031496062,67.15958728346456,1964
Mauritius,MUS,Men,1945,166.1518159,165.3115765,166.9807049,65.4141007480315,65.08329783464566,65.740435,1964
Mexico,MEX,Men,1945,164.91859419999997,164.3185835,165.51762250000002,64.92858039370077,64.69235570866141,65.16441830708662,1964
Micronesia (Federated States of),FSM,Men,1945,167.5000254,166.10173799999998,168.90061699999998,65.94489188976378,65.39438503937006,66.4963059055118,1964
Moldova,MDA,Men,1945,169.98362930000002,168.2637002,171.7919219,66.9226887007874,66.24555125984251,67.63461492125984,1964
Mongolia,MNG,Men,1945,165.6848487,164.5616881,166.8061418,65.23025539370079,64.78806618110237,65.67170937007874,1964
Montenegro,MNE,Men,1945,173.5115572,168.44897619999998,178.48490869999998,68.31163669291338,66.31849456692912,70.26964909448817,1964
Morocco,MAR,Men,1945,167.9862272,163.19929199999999,172.7156009,66.13630992125984,64.25168976377952,67.99826807086615,1964
Mozambique,MOZ,Men,1945,164.7588987,163.0109336,166.4792688,64.8657081496063,64.17753291338582,65.54301921259842,1964
Myanmar,MMR,Men,1945,162.6402783,161.36836619999997,163.9026804,64.03160562992126,63.53085283464566,64.52861433070866,1964
Namibia,NAM,Men,1945,169.1407517,167.64889069999998,170.65125030000002,66.59084712598425,66.00350027559054,67.18553161417323,1964
Nauru,NRU,Men,1945,167.0272915,166.2205916,167.8057614,65.75877618110236,65.44117779527559,66.06526039370078,1964
Nepal,NPL,Men,1945,160.299101,159.15955469999997,161.446245,63.10988228346457,62.661242007874,63.56151377952756,1964
Netherlands,NLD,Men,1945,178.3248824,177.5780515,179.0821833,70.20664661417322,69.91261870078739,70.50479657480315,1964
New Zealand,NZL,Men,1945,174.93039109999998,174.2870918,175.5692159,68.87023271653543,68.61696527559056,69.12173854330707,1964
Nicaragua,NIC,Men,1945,165.6876655,162.99603169999997,168.3698282,65.23136437007874,64.17166602362204,66.28733393700787,1964
Niger,NER,Men,1945,170.0353826,168.28502930000002,171.82327859999998,66.94306401574802,66.25394854330709,67.64696007874015,1964
Nigeria,NGA,Men,1945,166.4372975,165.24569780000002,167.60638669999997,65.52649507874015,65.05736133858268,65.98676641732283,1964
Niue,NIU,Men,1945,171.76987519999997,169.98463180000002,173.47426049999999,67.62593511811022,66.92308338582677,68.2969529527559,1964
North Korea,PRK,Men,1945,165.9371387,160.3432156,171.4529025,65.32958216535432,63.127250236220476,67.50114271653543,1964
Norway,NOR,Men,1945,177.46856369999998,177.0193975,177.913603,69.86951326771653,69.69267618110236,70.04472559055118,1964
Occupied Palestinian Territory,PSE,Men,1945,169.54663290000002,168.4116397,170.6818633,66.75064287401575,66.30379515748031,67.19758397637796,1964
Oman,OMN,Men,1945,164.1168575,162.4011481,165.8327511,64.61293602362205,63.937459881889765,65.28848468503936,1964
Pakistan,PAK,Men,1945,167.0395247,165.91177969999998,168.1414921,65.7635924015748,65.31959830708661,66.19743783464567,1964
Palau,PLW,Men,1945,166.9510336,165.1052573,168.8018925,65.72875338582676,65.00206980314961,66.45743799212599,1964
Panama,PAN,Men,1945,165.6096062,163.1519066,168.1592138,65.20063236220473,64.23303409448819,66.20441488188976,1964
Papua New Guinea,PNG,Men,1945,161.893927,160.3310764,163.4757617,63.73776653543307,63.12247102362205,64.3605361023622,1964
Paraguay,PRY,Men,1945,168.8233387,163.5075315,173.8662993,66.46588137795275,64.3730438976378,68.45129893700788,1964
Peru,PER,Men,1945,161.92805269999997,160.9244186,162.914917,63.751201850393684,63.356070314960625,64.1397311023622,1964
Philippines,PHL,Men,1945,160.5776397,158.28967600000001,162.8145846,63.219543188976374,62.318770078740165,64.10023015748031,1964
Poland,POL,Men,1945,171.9011509,171.2934612,172.49322130000002,67.67761846456693,67.4383705511811,67.9107170472441,1964
Portugal,PRT,Men,1945,166.80403969999998,166.0992132,167.52729580000002,65.67088177165353,65.39339102362204,65.95562826771655,1964
Puerto Rico,PRI,Men,1945,169.4653465,168.0715485,170.913695,66.71864035433072,66.16990098425197,67.2888562992126,1964
Qatar,QAT,Men,1945,168.2217283,166.87274530000002,169.6050007,66.22902688976377,65.69793122047244,66.77362232283464,1964
Romania,ROU,Men,1945,171.2291649,168.81495759999999,173.60812080000002,67.4130570472441,66.46258173228345,68.34965385826773,1964
Russian Federation,RUS,Men,1945,172.15544509999998,171.6696065,172.6446339,67.77773429133858,67.58645925196849,67.97032830708662,1964
Rwanda,RWA,Men,1945,166.2953654,164.8807592,167.7766446,65.4706162992126,64.91368472440945,66.05379708661417,1964
Saint Kitts and Nevis,KNA,Men,1945,168.7946902,166.16314690000002,171.61756609999998,66.45460244094488,65.41856177165354,67.5659709055118,1964
Saint Lucia,LCA,Men,1945,170.5985104,168.25535259999998,173.00627749999998,67.16476787401575,66.2422648031496,68.11270767716535,1964
Saint Vincent and the Grenadines,VCT,Men,1945,169.9180697,164.86836169999998,174.87012969999998,66.89687783464566,64.90880381889762,68.8465077559055,1964
Samoa,WSM,Men,1945,170.1380471,169.3706993,170.9198484,66.98348311023622,66.68137767716536,67.2912788976378,1964
Sao Tome and Principe,STP,Men,1945,167.9690108,166.5213051,169.42761230000002,66.12953181102363,65.55956893700788,66.70378437007875,1964
Saudi Arabia,SAU,Men,1945,166.3212251,165.48542319999999,167.1858316,65.48079728346457,65.15174141732282,65.82119354330709,1964
Senegal,SEN,Men,1945,172.37495869999998,170.36710180000003,174.3703822,67.86415696850393,67.07366212598426,68.64975677165354,1964
Serbia,SRB,Men,1945,174.7473549,173.9055891,175.5778327,68.79817122047244,68.46676736220472,69.12513098425197,1964
Seychelles,SYC,Men,1945,170.8195457,169.9103341,171.72944809999998,67.25178964566929,66.89383232283464,67.61001893700787,1964
Sierra Leone,SLE,Men,1945,166.1198749,164.60596569999998,167.6267453,65.40152555118111,64.80549830708661,65.99478161417323,1964
Singapore,SGP,Men,1945,167.0705846,166.2891467,167.856624,65.77582070866141,65.46816799212598,66.08528503937008,1964
Slovakia,SVK,Men,1945,175.0227941,174.193798,175.8565365,68.9066118503937,68.58023543307085,69.23485688976378,1964
Slovenia,SVN,Men,1945,174.20417880000002,170.54837780000003,177.98215449999998,68.58432236220473,67.14503062992127,70.07171437007874,1964
Solomon Islands,SLB,Men,1945,164.93834730000003,163.2391515,166.6623085,64.93635720472442,64.26738248031495,65.61508208661417,1964
