Country,ISO,Sex,Year of birth,Mean height (cm),Mean height lower 95% uncertainty interval (cm),Mean height upper 95% uncertainty interval (cm),Olympic Year,Mean height (inches),Mean height lower 95% uncertainty interval (inches),Mean height upper 95% uncertainty interval (inches)
Sao Tome and Principe,STP,Women,1952,159.2280404,157.79775619999998,160.5956555,1972,62.68820488188976,62.12510086614172,63.22663602362204
Saudi Arabia,SAU,Women,1952,155.81290719999998,154.9793581,156.6414451,1972,61.3436642519685,61.01549531496063,61.66986027559055
Senegal,SEN,Women,1952,163.0265233,161.9119217,164.13749009999998,1972,64.18367059055119,63.744851062992126,64.62105909448817
Serbia,SRB,Women,1952,163.64992900000001,162.81674850000002,164.4996126,1972,64.42910590551182,64.10108208661418,64.76362700787402
Seychelles,SYC,Women,1952,160.572241,159.7325447,161.4228696,1972,63.21741771653543,62.88682862204725,63.55231086614174
Sierra Leone,SLE,Women,1952,158.1256024,156.86004259999999,159.33816769999999,1972,62.25417417322834,61.755922283464564,62.73156208661417
Singapore,SGP,Women,1952,156.69150190000002,155.93335090000002,157.43332880000003,1972,61.689567677165364,61.39108303149607,61.98162551181103
Slovakia,SVK,Women,1952,164.002864,163.2273744,164.7816206,1972,64.56805669291337,64.26274582677165,64.87465377952756
Slovenia,SVN,Women,1952,162.88257030000003,159.5742112,166.0777207,1972,64.12699618110237,62.8244925984252,65.38492940944882
Solomon Islands,SLB,Women,1952,155.1741822,153.4660026,156.9342253,1972,61.09219771653543,60.41968606299212,61.78512807086614
Somalia,SOM,Women,1952,157.5327823,153.0331511,162.0255872,1972,62.02078043307087,60.24927208661417,63.78960125984251
South Africa,ZAF,Women,1952,159.1228669,158.4642137,159.79558469999998,1972,62.64679799212598,62.38748570866141,62.91164751968503
South Korea,KOR,Women,1952,156.6108895,156.1296526,157.0969506,1972,61.65783051181103,61.46836716535432,61.8491931496063
Spain,ESP,Women,1952,158.82245,158.1283477,159.51045249999999,1972,62.528523622047246,62.255255,62.79939074803149
Sri Lanka,LKA,Women,1952,152.2358437,150.7519106,153.6969457,1972,59.93537153543307,59.351145905511814,60.51060854330708
Sudan,SDN,Women,1952,157.5641209,153.1260811,162.0182154,1972,62.03311846456693,60.2858587007874,63.786698976377956
Suriname,SUR,Women,1952,159.81387130000002,155.2907489,164.25390019999998,1972,62.91884696850394,61.13809011811024,64.66688984251968
Swaziland,SWZ,Women,1952,158.9196753,157.6147,160.252847,1972,62.56680129921259,62.05303149606299,63.091672047244096
Sweden,SWE,Women,1952,165.4428285,164.6452775,166.2063043,1972,65.1349718503937,64.82097539370078,65.43555287401574
Switzerland,CHE,Women,1952,162.97857199999999,161.8224927,164.1840796,1972,64.16479212598425,63.70964279527559,64.63940141732283
Syrian Arab Republic,SYR,Women,1952,157.22989730000003,152.6884118,161.7934873,1972,61.90153437007875,60.11354795275591,63.69822334645669
Taiwan,TWN,Women,1952,156.25890180000002,155.5216743,157.004183,1972,61.51925267716536,61.22900562992126,61.81267047244095
Tajikistan,TJK,Women,1952,158.84655990000002,157.38103569999998,160.3176966,1972,62.538015708661426,61.96103767716535,63.11720338582677
Tanzania,TZA,Women,1952,156.6019612,155.84169630000002,157.3686562,1972,61.65431543307087,61.3549985433071,61.956163858267715
Thailand,THA,Women,1952,154.09148069999998,153.3942951,154.7722535,1972,60.66593728346456,60.39145476377952,60.93395807086614
Timor-Leste,TLS,Women,1952,151.8451869,150.5954794,153.0475801,1972,59.781569645669286,59.28955881889763,60.25495279527559
Togo,TGO,Women,1952,159.2891972,158.18206840000002,160.39080980000003,1972,62.71228236220472,62.27640488188977,63.14598811023623
Tokelau,TKL,Women,1952,161.880477,160.1752436,163.585454,1972,63.73247125984253,63.06111952755905,64.40372204724409
Tonga,TON,Women,1952,165.1334512,163.9645631,166.3062304,1972,65.01316976377953,64.55297759842519,65.47489385826772
Trinidad and Tobago,TTO,Women,1952,161.0664521,159.6086233,162.5455022,1972,63.41198901574803,62.83804066929134,63.9942922047244
Tunisia,TUN,Women,1952,157.6638748,156.721086,158.6354121,1972,62.072391653543306,61.701214960629926,62.454886653543305
Turkey,TUR,Women,1952,156.9036605,156.3981834,157.418743,1972,61.77309468503937,61.5740879527559,61.975883070866146
Turkmenistan,TKM,Women,1952,161.4294365,159.79753119999998,163.0956742,1972,63.55489625984252,62.912413858267705,64.2108953543307
Tuvalu,TUV,Women,1952,159.4087695,156.99262969999998,161.84138810000002,1972,62.75935807086614,61.80812192913385,63.71708192913386
Uganda,UGA,Women,1952,159.54057619999998,158.64977140000002,160.4637668,1972,62.81125047244093,62.46053992125985,63.174711338582675
Ukraine,UKR,Women,1952,162.9961094,158.0587617,167.8224769,1972,64.17169661417323,62.227858937007866,66.0718412992126
United Arab Emirates,ARE,Women,1952,157.24270249999998,152.7293882,161.5749696,1972,61.906575787401565,60.12968039370078,63.61219275590551
United Kingdom,GBR,Women,1952,162.5041512,162.1457386,162.8633501,1972,63.978012283464565,63.836904960629916,64.11942917322834
United States of America,USA,Women,1952,163.4227891,163.00133380000003,163.8319227,1972,64.3396807480315,64.17375346456694,64.50075696850394
Uruguay,URY,Women,1952,158.8947855,157.5867144,160.2234618,1972,62.557002165354334,62.042013543307085,63.08010307086614
Uzbekistan,UZB,Women,1952,158.8896497,157.84385659999998,159.919144,1972,62.554980196850394,62.143250629921255,62.96029291338582
Vanuatu,VUT,Women,1952,158.7534373,157.3579012,160.1835459,1972,62.50135326771654,61.95192960629921,63.0643881496063
Venezuela,VEN,Women,1952,155.5287722,154.08608590000003,157.0196008,1972,61.23180007874015,60.663813346456706,61.81874047244094
Viet Nam,VNM,Women,1952,152.9124918,152.297043,153.5410148,1972,60.201768425196846,59.9594657480315,60.44921842519685
Yemen,YEM,Women,1952,153.9337894,152.62950669999998,155.2168115,1972,60.603854094488185,60.090356968503926,61.108980905511814
Zambia,ZMB,Women,1952,158.9906503,158.16068190000001,159.8326389,1972,62.59474421259842,62.267985,62.92623578740157
Zimbabwe,ZWE,Women,1952,160.7259395,159.7537815,161.6546523,1972,63.27792893700788,62.89518956692913,63.6435638976378
Afghanistan,AFG,Men,1956,164.5306042,159.3679226,169.69411619999997,1976,64.77582842519685,62.74327661417323,66.80870716535432
Albania,ALB,Men,1956,172.2357464,170.3908946,174.0138576,1976,67.80934897637796,67.08302937007873,68.50939275590551
Algeria,DZA,Men,1956,171.6303833,170.3913567,172.913127,1976,67.5710170472441,67.08321129921259,68.07603425196851
American Samoa,ASM,Men,1956,173.56049030000003,172.6704392,174.4521737,1976,68.3309016929134,67.98048787401575,68.6819581496063
Andorra,AND,Men,1956,172.10758930000003,167.13339950000002,177.0451656,1976,67.75889342519686,65.80055098425198,69.7028211023622
Angola,AGO,Men,1956,169.24672780000003,164.02077659999998,174.5092929,1976,66.63257000000002,64.57510889763779,68.70444602362204
Antigua and Barbuda,ATG,Men,1956,171.12430780000003,166.1585024,176.1399862,1976,67.37177472440946,65.41673322834646,69.34645125984252
Argentina,ARG,Men,1956,171.62521230000002,170.06097340000002,173.1684851,1976,67.56898122047245,66.95313913385827,68.17656893700787
Armenia,ARM,Men,1956,171.00281840000002,169.2106799,172.8257554,1976,67.32394425196851,66.61837791338583,68.04163598425197
Australia,AUS,Men,1956,176.5697419,176.0667079,177.036264,1976,69.51564641732283,69.31760153543307,69.69931653543307
Austria,AUT,Men,1956,176.5498969,175.0623964,178.04797130000003,1976,69.50783342519685,68.92220330708662,70.097626496063
Azerbaijan,AZE,Men,1956,171.5833111,170.2875674,172.911685,1976,67.55248468503937,67.04234937007874,68.07546653543307
Bahamas,BHS,Men,1956,171.14688869999998,166.2900561,175.99249519999998,1976,67.38066484251968,65.46852602362205,69.28838393700786
Bahrain,BHR,Men,1956,167.15067119999998,165.5523339,168.8025932,1976,65.80735086614172,65.17808421259842,66.45771385826771
Bangladesh,BGD,Men,1956,163.568362,162.5967698,164.53330400000002,1976,64.39699291338583,64.0144762992126,64.77689133858269
Barbados,BRB,Men,1956,174.25862130000002,172.7298136,175.83090430000001,1976,68.60575641732284,68.00386362204725,69.22476547244095
Belarus,BLR,Men,1956,175.4059781,170.3556838,180.47295400000002,1976,69.05747169291338,67.0691668503937,71.05234409448819
Belgium,BEL,Men,1956,175.84118859999998,175.22208419999998,176.463315,1976,69.22881440944882,68.98507251968503,69.47374606299212
Belize,BLZ,Men,1956,167.62327309999998,165.69931119999998,169.501991,1976,65.9934146062992,65.23594929133857,66.73306732283464
Benin,BEN,Men,1956,170.3404233,168.9601387,171.72356530000002,1976,67.06315877952755,66.51973964566929,67.60770287401576
Bermuda,BMU,Men,1956,171.1180417,166.31589,176.0029784,1976,67.36930775590551,65.4786968503937,69.29251118110236
Bhutan,BTN,Men,1956,163.1147116,161.66422790000001,164.6264725,1976,64.21839039370079,63.64733381889764,64.8135718503937
Bolivia,BOL,Men,1956,164.73713030000002,161.2217142,168.3122654,1976,64.85713791338583,63.473115826771654,66.26467141732283
Bosnia and Herzegovina,BIH,Men,1956,178.2302387,176.68944630000001,179.8049845,1976,70.16938531496064,69.56277413385827,70.78936397637794
Botswana,BWA,Men,1956,171.7317033,170.441874,173.0240441,1976,67.61090681102363,67.1031,68.1197024015748
Brazil,BRA,Men,1956,169.519324,168.8278511,170.195399,1976,66.73989133858268,66.46765791338582,67.0060625984252
Brunei Darussalam,BRN,Men,1956,162.88051430000002,157.9885581,167.778925,1976,64.12618673228347,62.20021972440945,66.05469488188976
Bulgaria,BGR,Men,1956,175.5034911,170.5668505,180.5008779,1976,69.09586263779526,67.15230334645669,71.06333775590551
Burkina Faso,BFA,Men,1956,170.4010162,168.72405600000002,172.0844111,1976,67.0870142519685,66.42679370078741,67.7497681496063
Burundi,BDI,Men,1956,168.27295149999998,163.3408119,173.2644427,1976,66.249193503937,64.30740625984252,68.21434751968503
Cabo Verde,CPV,Men,1956,172.1928811,170.54115269999997,173.8188156,1976,67.79247287401574,67.14218610236219,68.43260456692913
Cambodia,KHM,Men,1956,161.8273561,160.25055859999998,163.38049850000002,1976,63.71155751968504,63.0907711023622,64.32303090551181
Cameroon,CMR,Men,1956,170.91454009999998,169.5160351,172.3843427,1976,67.28918901574802,66.738596496063,67.8678514566929
Canada,CAN,Men,1956,175.4729406,174.71185649999998,176.2310041,1976,69.08383488188976,68.78419547244094,69.38228507874015
Central African Republic,CAF,Men,1956,168.52228300000002,165.90019619999998,171.1449168,1976,66.34735551181103,65.31503787401574,67.37988850393701
Chad,TCD,Men,1956,172.2028306,169.6517256,174.8107323,1976,67.79639,66.7920179527559,68.82312295275591
Chile,CHL,Men,1956,168.64077690000002,167.72571499999998,169.5506292,1976,66.39400665354331,66.03374606299212,66.75221622047245
China,CHN,Men,1956,168.01474419999997,167.6527792,168.3872082,1976,66.14753708661416,66.00503118110235,66.29417645669291
China (Hong Kong SAR),HKG,Men,1956,167.47465680000002,166.0056333,168.9420405,1976,65.9349042519685,65.35654854330708,66.51261437007874
Colombia,COL,Men,1956,166.8783247,166.07121840000002,167.73831059999998,1976,65.70012783464567,65.3823694488189,66.03870496062991
Comoros,COM,Men,1956,165.7344176,164.11114719999998,167.3454051,1976,65.24977070866142,64.61068787401574,65.8840177559055
Congo,COG,Men,1956,169.7952885,168.13992,171.505,1976,66.84853877952756,66.19681889763778,67.52165354330708
Cook Islands,COK,Men,1956,174.0351087,172.4744232,175.5925696,1976,68.51775933070866,67.90331622047243,69.13093291338582
Costa Rica,CRI,Men,1956,168.0735017,167.10640949999998,169.0497793,1976,66.17066996062992,65.789925,66.55503122047244
Cote d'Ivoire,CIV,Men,1956,169.5452185,168.36986819999998,170.7512725,1976,66.75008602362205,66.28734968503936,67.22491043307086
Croatia,HRV,Men,1956,176.73288090000003,175.4375795,178.0119102,1976,69.57987437007876,69.06991318897637,70.08342921259842
Cuba,CUB,Men,1956,169.8889302,168.5891763,171.1712674,1976,66.88540559055119,66.37369145669291,67.39026275590551
Cyprus,CYP,Men,1956,171.412207,167.6771657,175.1596497,1976,67.48512086614173,66.01463216535433,68.96049200787401
Czech Republic,CZE,Men,1956,177.2604894,176.5927782,177.9524524,1976,69.78759425196851,69.52471582677165,70.06002062992125
Denmark,DNK,Men,1956,178.3773247,178.0532314,178.70736680000002,1976,70.22729318897638,70.0996974015748,70.35723102362205
Djibouti,DJI,Men,1956,168.22023000000002,163.3469102,173.08289019999998,1976,66.22843700787402,64.30980716535433,68.1428701574803
Dominica,DMA,Men,1956,173.8004255,172.000361,175.55173330000002,1976,68.42536437007874,67.71667755905511,69.11485562992127
Dominican Republic,DOM,Men,1956,169.2033511,167.5620987,170.8678711,1976,66.61549255905511,65.9693301968504,67.27081539370079
DR Congo,COD,Men,1956,169.1193936,166.5233943,171.77872380000002,1976,66.58243842519684,65.56039145669291,67.62941881889765
Ecuador,ECU,Men,1956,164.0572247,162.57020459999998,165.4840197,1976,64.58945854330709,64.00401755905511,65.15118885826772
Egypt,EGY,Men,1956,169.71300390000002,168.9423358,170.4662425,1976,66.81614326771654,66.51273062992125,67.1126938976378
El Salvador,SLV,Men,1956,167.47206519999997,164.8124327,170.0737647,1976,65.93388393700786,64.88678452755904,66.95817507874015
Equatorial Guinea,GNQ,Men,1956,169.2711051,164.1295628,174.4667101,1976,66.64216736220472,64.61793811023622,68.68768114173228
Eritrea,ERI,Men,1956,169.3487597,168.1784938,170.4961872,1976,66.67274003937007,66.21200543307087,67.1244831496063
Estonia,EST,Men,1956,178.6370128,178.0463,179.2248536,1976,70.3295325984252,70.096968503937,70.56096598425196
Ethiopia,ETH,Men,1956,168.39108969999998,166.9761908,169.7914311,1976,66.29570460629921,65.7386577952756,66.84702011811024
Fiji,FJI,Men,1956,173.59075769999998,172.6061671,174.5426192,1976,68.34281799212597,67.9551838976378,68.71756661417322
Finland,FIN,Men,1956,177.5850043,177.1540881,178.0185399,1976,69.91535602362205,69.74570397637795,70.08603933070866
France,FRA,Men,1956,174.96060549999999,174.172459,175.743625,1976,68.88212814960629,68.57183425196851,69.19040354330708
French Polynesia,PYF,Men,1956,174.2102476,172.6507498,175.7449095,1976,68.5867116535433,67.97273614173228,69.1909092519685
Gabon,GAB,Men,1956,169.9391619,167.2562881,172.66884319999997,1976,66.90518185039369,65.84893232283464,67.97985952755904
Gambia,GMB,Men,1956,167.55024619999998,165.8154775,169.3707327,1976,65.96466385826771,65.2816840551181,66.68139082677165
Georgia,GEO,Men,1956,173.9779346,172.3755602,175.575445,1976,68.49524984251968,67.86439377952756,69.12419094488189
Germany,DEU,Men,1956,177.065698,176.58973459999999,177.54072309999998,1976,69.71090472440945,69.52351755905511,69.89792248031495
Ghana,GHA,Men,1956,169.074871,168.0635116,170.08561730000002,1976,66.56490984251968,66.1667368503937,66.96284145669293
Greece,GRC,Men,1956,173.72926909999998,172.32512680000002,175.1355176,1976,68.39735003937007,67.84453811023623,68.95099118110235
Greenland,GRL,Men,1956,168.8059805,167.2345804,170.4002021,1976,66.45904744094489,65.84038598425197,67.08669374015749
Grenada,GRD,Men,1956,174.2464862,172.3432124,176.1161512,1976,68.60097881889763,67.85165842519685,69.3370674015748
Guatemala,GTM,Men,1956,163.1078257,160.99815269999996,165.17904840000003,1976,64.21567940944882,63.38509948818896,65.03112141732285
Guinea,GIN,Men,1956,170.350694,167.9477309,172.8169726,1976,67.06720236220472,66.1211538976378,68.03817818897639
Guinea Bissau,GNB,Men,1956,169.89185869999997,165.0304189,174.7569091,1976,66.88655854330707,64.97260586614173,68.80193271653543
Guyana,GUY,Men,1956,169.10385359999998,167.1690384,170.9720642,1976,66.57632031496063,65.8145820472441,67.3118362992126
Haiti,HTI,Men,1956,171.054756,166.2797918,175.9217988,1976,67.34439212598426,65.46448496062992,69.26055070866141
Honduras,HND,Men,1956,167.15001230000001,164.4731979,169.79782590000002,1976,65.80709145669292,64.75322751968504,66.84953775590552
Hungary,HUN,Men,1956,174.6915369,173.8061386,175.581516,1976,68.77619562992126,68.42761362204725,69.1265811023622
Iceland,ISL,Men,1956,180.5867456,179.4397534,181.69758059999998,1976,71.09714393700787,70.6455722047244,71.53448055118109
India,IND,Men,1956,163.8641805,163.36678999999998,164.3488669,1976,64.51345688976377,64.31763385826771,64.70427830708661
Indonesia,IDN,Men,1956,161.7118948,160.9809429,162.4848459,1976,63.66610031496063,63.378323976377956,63.970411771653545
Iran,IRN,Men,1956,169.3942295,168.9050051,169.9112684,1976,66.69064153543307,66.49803350393701,66.89420015748031
Iraq,IRQ,Men,1956,169.45800459999998,164.55066619999997,174.22990880000003,1976,66.71574984251967,64.78372685039369,68.59445228346458
Ireland,IRL,Men,1956,175.5756794,174.7243014,176.44602030000001,1976,69.12428322834646,68.78909503937008,69.46693712598426
Israel,ISR,Men,1956,172.8717705,171.88758869999998,173.81467990000002,1976,68.05975216535433,67.67227901574802,68.43097633858268
Italy,ITA,Men,1956,172.891422,172.3961076,173.3969164,1976,68.06748897637796,67.87248330708661,68.26650251968505
Jamaica,JAM,Men,1956,173.0586289,171.888593,174.2528376,1976,68.13331846456693,67.67267440944882,68.60347937007873
Japan,JPN,Men,1956,169.3481856,169.0657201,169.64212450000002,1976,66.67251401574802,66.56130712598424,66.78823799212599
Jordan,JOR,Men,1956,170.0652207,168.96828080000003,171.1073616,1976,66.9548112992126,66.5229451968504,67.36510299212598
